Date,Time,DataID,Temp(C),Pressure(mmHg),DO(%),DO(mg/L),SPC(uS/cm),SAL(ppt),pH,NO3-N(mg/L)
23/07/03,16:55:00,LRG,8.8,763.7,99.3,9.95,36448,22.9,8.16,
23/07/03,16:55:30,LRG,8.8,763.7,99.2,9.92,36944,23.2,8.16,
23/07/03,16:56:00,LRG,8.8,763.7,99.5,9.93,37486,23.6,8.16,
23/07/03,16:56:30,LRG,8.8,763.8,99.5,10.1,33424,20.8,8.2,
23/07/03,16:57:00,LRG,8.8,763.8,99.4,10.02,35212,22,8.16,
23/07/03,16:57:30,LRG,8.7,763.7,99,9.91,37134,23.4,8.15,
23/07/03,16:58:00,LRG,8.7,763.7,98.9,9.85,38279,24.2,8.15,
23/07/03,16:58:30,LRG,8.7,763.7,98.9,9.82,38900,24.6,8.14,
23/07/03,16:59:00,LRG,8.7,763.7,98.7,9.79,39026,24.7,8.15,
23/07/03,16:59:30,LRG,8.7,763.7,98,9.74,38490,24.3,8.16,
23/07/03,17:00:00,LRG,8.7,763.6,98.1,9.75,38499,24.3,8.08,
23/07/03,17:00:30,LRG,8.7,763.7,97.8,9.72,38561,24.4,8.17,
23/07/03,17:01:00,LRG,8.7,763.8,98.1,9.78,37977,24,8.17,
23/07/03,17:01:30,LRG,8.8,763.7,97.4,9.69,37819,23.8,8.17,
23/07/03,17:02:00,LRG,9,763.7,96.2,9.55,37516,23.6,8.17,
23/07/03,17:02:30,LRG,9.4,763.8,96.4,9.54,36248,22.8,8.17,
23/07/03,17:03:00,LRG,9.5,763.8,95.8,9.47,35893,22.5,8.16,
23/07/03,17:03:30,LRG,9.5,763.8,95.9,9.48,35966,22.6,8.16,
23/07/03,17:04:00,LRG,9.5,763.7,95.8,9.47,35761,22.5,8.16,
23/07/03,17:04:30,LRG,9.5,763.6,96.6,9.55,35650,22.4,8.16,
23/07/03,17:05:00,LRG,9.5,763.6,95.5,9.45,35588,22.3,8.16,
23/07/03,17:05:30,LRG,9.5,763.7,95.4,9.44,35676,22.4,8.16,
23/07/03,17:06:00,LRG,9.5,763.8,95.7,9.47,35874,22.5,8.16,
23/07/03,17:06:30,LRG,9.4,763.7,96.1,9.5,36285,22.8,8.16,
23/07/03,17:07:00,LRG,9.4,763.7,95.5,9.43,36548,23,8.16,
23/07/03,17:07:30,LRG,9.4,763.7,95.7,9.45,36572,23,8.13,
23/07/03,17:08:00,LRG,9.3,763.7,96,9.48,37349,23.5,8.16,
23/07/03,17:08:30,LRG,9.4,763.7,96.5,9.56,36063,22.7,8.17,
23/07/03,17:09:00,LRG,9.4,763.7,96.2,9.52,36331,22.8,8.16,
23/07/03,17:09:30,LRG,9.4,763.7,96.2,9.52,36072,22.7,8.16,
23/07/03,17:10:00,LRG,9.4,763.6,96.2,9.55,35278,22.1,8.18,
23/07/03,17:10:30,LRG,9.3,763.7,97.5,9.71,35370,22.2,8.17,
23/07/03,17:11:00,LRG,9.2,763.6,97.3,9.66,36820,23.2,8.16,
23/07/03,17:11:30,LRG,9.1,763.7,96.9,9.6,37322,23.5,8.17,
23/07/03,17:12:00,LRG,9.1,763.6,97.2,9.8,33306,20.8,8.21,
23/07/03,17:12:30,LRG,8.9,763.7,99.1,10.3,27847,17.1,8.26,
23/07/03,17:13:00,LRG,8.5,763.7,99.8,9.99,38288,24.2,8.15,
23/07/03,17:13:30,LRG,8.6,763.7,98.7,9.85,38463,24.3,8.17,
23/07/03,17:14:00,LRG,8.7,763.7,97.9,9.76,38092,24,8.17,
23/07/03,17:14:30,LRG,8.6,763.6,97.8,9.74,38667,24.4,8.17,
23/07/03,17:15:00,LRG,8.4,763.6,98.1,9.77,39898,25.3,8.16,
23/07/03,17:15:30,LRG,8.3,763.6,97.2,9.7,39771,25.2,8.17,
23/07/03,17:16:00,LRG,8.4,763.6,98,9.89,36770,23.1,8.19,
23/07/03,17:16:30,LRG,8.5,763.6,97.1,9.79,36836,23.1,8.18,
23/07/03,17:17:00,LRG,8.5,763.6,97.3,9.76,37919,23.9,8.17,
23/07/03,17:17:30,LRG,8.5,763.6,96.7,9.65,38924,24.6,8.16,
23/07/03,17:18:00,LRG,8.5,763.7,97.3,9.7,39236,24.8,8.16,
23/07/03,17:18:30,LRG,8.4,763.7,97.2,9.66,40213,25.5,8.16,
23/07/03,17:19:00,LRG,8.6,763.8,97,9.64,39164,24.8,8.17,
23/07/03,17:19:30,LRG,8.7,763.8,97.3,9.69,38052,24,8.17,
23/07/03,17:20:00,LRG,8.8,763.8,96.9,9.68,37311,23.5,8.17,
23/07/03,17:20:30,LRG,8.8,763.7,97,9.67,37407,23.6,8.17,
23/07/03,17:21:00,LRG,8.8,763.8,97.3,9.73,36783,23.1,8.18,
23/07/03,17:21:30,LRG,8.8,763.8,97.3,9.77,35691,22.4,8.17,
23/07/03,17:22:00,LRG,8.8,763.7,97.3,9.79,35241,22.1,8.18,
23/07/03,17:22:30,LRG,8.9,763.7,97.9,9.99,31911,19.8,8.2,
23/07/03,17:23:00,LRG,9,763.8,97.1,9.85,32573,20.3,8.18,
23/07/03,17:23:30,LRG,9.2,763.7,96.1,9.62,34837,21.8,8.16,
23/07/03,17:24:00,LRG,9.3,763.6,95.7,9.51,35512,22.3,8.16,
23/07/03,17:24:30,LRG,9.3,763.6,96.3,9.52,36614,23,8.15,
23/07/03,17:25:00,LRG,9.1,763.6,96.9,9.55,38913,24.6,8.15,
23/07/03,17:25:30,LRG,9,763.6,96.8,9.53,39463,25,8.16,
23/07/03,17:26:00,LRG,9,763.5,97.9,9.84,34526,21.6,8.2,
23/07/03,17:26:30,LRG,9.2,763.7,97.3,9.88,31120,19.3,8.22,
23/07/03,17:27:00,LRG,9.2,763.7,98.2,10.38,21741,13,8.27,
23/07/03,17:27:30,LRG,9.1,763.7,98.3,10.62,17319,10.2,8.26,
23/07/03,17:28:00,LRG,9,763.7,98.1,10.68,16202,9.5,8.22,
23/07/03,17:28:30,LRG,9.1,763.7,97,10.53,16431,9.6,8.17,
23/07/03,17:29:00,LRG,9,763.7,98.7,10.02,32516,20.2,8.04,
23/07/03,17:29:30,LRG,9.1,763.7,96.6,9.73,33522,20.9,8.13,
23/07/03,17:30:00,LRG,9.2,763.7,97.5,9.95,30146,18.6,8.17,
23/07/03,17:30:30,LRG,9.2,763.7,97.1,9.92,29551,18.2,8.19,
23/07/03,17:31:00,LRG,9.3,763.7,97.8,10.22,23880,14.4,8.23,
23/07/03,17:31:30,LRG,9.1,763.7,98.2,10.53,18652,11,8.24,
23/07/03,17:32:00,LRG,9.1,763.7,97.6,10.57,16339,9.6,8.22,
23/07/03,17:32:30,LRG,9.2,763.7,96.8,10.53,15090,8.8,8.18,
23/07/03,17:33:00,LRG,9.2,763.6,96.7,10.53,14875,8.7,8.15,
23/07/03,17:33:30,LRG,9.2,763.7,96.2,10.47,14743,8.6,8.12,
23/07/03,17:34:00,LRG,9.7,763.7,94,10.11,14751,8.6,8.09,
23/07/03,17:34:30,LRG,10.1,763.8,94.9,10.13,14784,8.6,8.07,
23/07/03,17:35:00,LRG,10.3,763.7,94.6,10.04,14813,8.6,8.05,
23/07/03,17:35:30,LRG,10.6,763.8,94.1,9.9,15229,8.9,8.03,
23/07/03,17:36:00,LRG,11.1,763.7,93.8,9.67,17132,10.1,7.94,
23/07/03,17:36:30,LRG,10,763.7,101.7,10.03,34008,21.3,7.96,
23/07/03,17:37:00,LRG,10.2,763.7,97,9.66,30578,18.9,8.13,
23/07/03,17:37:30,LRG,10.4,763.8,96.7,9.68,28427,17.5,8.14,
23/07/03,17:38:00,LRG,9.9,763.7,99,9.83,33044,20.6,8.11,
23/07/03,17:38:30,LRG,9.6,763.7,97.5,9.68,34000,21.3,8.14,
23/07/03,17:39:00,LRG,9.2,763.7,98.2,9.7,37726,23.8,8.12,
23/07/03,17:39:30,LRG,9.1,763.7,98.2,9.69,38159,24.1,8.13,
23/07/03,17:40:00,LRG,8.9,763.7,97.8,9.63,39584,25.1,8.12,
23/07/03,17:40:30,LRG,8.8,763.6,97.8,9.61,40580,25.8,8.12,
23/07/03,17:41:00,LRG,8.8,763.6,97.5,9.59,40877,26,8.13,
23/07/03,17:41:30,LRG,8.8,763.7,97.1,9.54,40769,25.9,8.13,
23/07/03,17:42:00,LRG,8.8,763.7,97,9.53,40688,25.8,8.13,
23/07/03,17:42:30,LRG,8.8,763.7,97.2,9.55,40704,25.9,8.13,
23/07/03,17:43:00,LRG,8.8,763.7,97,9.54,40415,25.7,8.13,
23/07/03,17:43:30,LRG,8.8,763.6,97.1,9.55,40668,25.8,8.13,
23/07/03,17:44:00,LRG,8.8,763.8,96.6,9.5,40360,25.6,8.13,
23/07/03,17:44:30,LRG,8.9,763.8,96.5,9.49,40011,25.4,8.14,
23/07/03,17:45:00,LRG,9.1,763.7,96.6,9.58,37387,23.6,8.15,
23/07/03,17:45:30,LRG,9.4,763.7,95.8,9.58,33812,21.1,8.17,
23/07/03,17:46:00,LRG,9.6,763.8,95.4,9.57,32015,19.9,8.18,
23/07/03,17:46:30,LRG,10.1,763.8,96.2,10.02,20481,12.2,8.26,
23/07/03,17:47:00,LRG,10.2,763.9,96.1,10.2,15673,9.2,8.25,
23/07/03,17:47:30,LRG,10,763.9,96.7,10.35,14326,8.3,8.2,
23/07/03,17:48:00,LRG,9.9,763.8,96.7,10.38,14474,8.4,8.14,
23/07/03,17:48:30,LRG,9.6,763.8,96.5,10.43,13883,8,8.13,
23/07/03,17:49:00,LRG,9.5,763.8,96.7,10.54,12733,7.3,8.12,
23/07/03,17:49:30,LRG,9.3,763.8,96.8,10.61,12149,7,8.11,
23/07/03,17:50:00,LRG,8.9,763.8,99.9,10.13,33274,20.7,7.95,
23/07/03,17:50:30,LRG,8.5,763.8,100.2,10.02,38774,24.5,8.06,
23/07/03,17:51:00,LRG,8.6,763.8,98.3,9.97,34708,21.7,8.15,
23/07/03,17:51:30,LRG,8.9,763.7,98,10,31879,19.8,8.17,
23/07/03,17:52:00,LRG,8.9,763.8,97.4,9.94,32072,19.9,8.16,
23/07/03,17:52:30,LRG,8.8,763.7,96.8,9.77,34851,21.8,8.16,
23/07/03,17:53:00,LRG,8.9,763.8,97.4,10.02,29686,18.3,8.19,
23/07/03,17:53:30,LRG,8.7,763.7,97,9.8,35085,22,8.1,
23/07/03,17:54:00,LRG,8.8,763.8,97.1,9.91,32282,20,8.15,
23/07/03,17:54:30,LRG,9,763.8,96.3,9.89,29731,18.3,8.15,
23/07/03,17:55:00,LRG,8.9,763.8,96.9,9.85,32702,20.3,8.15,
23/07/03,17:55:30,LRG,9.1,763.9,96.7,9.97,28123,17.3,8.19,
23/07/03,17:56:00,LRG,9.2,763.8,96.6,10.01,26740,16.3,8.19,
23/07/03,17:56:30,LRG,9.4,763.8,96.9,10.18,22437,13.5,8.2,
23/07/03,17:57:00,LRG,9.5,763.9,96.4,10.06,23468,14.2,8.15,
23/07/03,17:57:30,LRG,9.5,763.9,95.5,9.98,22913,13.8,8.17,
23/07/03,17:58:00,LRG,9.1,763.8,97.4,10.54,16686,9.8,8.24,
23/07/03,17:58:30,LRG,9,763.9,97.6,10.68,14560,8.5,8.22,
23/07/03,17:59:00,LRG,9,763.8,97.1,10.68,13447,7.8,8.18,
23/07/03,17:59:30,LRG,9.2,763.8,96.1,10.52,13535,7.8,8.12,
23/07/03,18:00:00,LRG,9.3,763.8,95.6,10.42,13909,8,8.09,
23/07/03,18:00:30,LRG,9.6,763.8,94.6,10.25,13853,8,8.08,
23/07/03,18:01:00,LRG,9.9,763.8,94.4,10.14,13865,8,8.05,
23/07/03,18:01:30,LRG,10.6,763.8,91.8,9.64,15537,9.1,8.05,
23/07/03,18:02:00,LRG,11,763.8,92.8,9.56,18047,10.7,8.01,
23/07/03,18:02:30,LRG,11.2,763.8,92.1,9.37,19802,11.8,8.02,
23/07/03,18:03:00,LRG,11.3,763.7,92.1,9.29,21631,13,8.04,
23/07/03,18:03:30,LRG,11.2,763.8,93.1,9.37,22722,13.7,8.07,
23/07/03,18:04:00,LRG,11.1,763.7,93,9.37,23186,14,8.09,
23/07/03,18:04:30,LRG,11,763.7,93.1,9.38,23364,14.1,8.11,
23/07/03,18:05:00,LRG,11,763.7,93.5,9.44,23473,14.2,8.11,
23/07/03,18:05:30,LRG,10.9,763.8,93.4,9.43,23482,14.2,8.12,
23/07/03,18:06:00,LRG,10.5,763.8,95.6,9.5,29204,18,8.09,
23/07/03,18:06:30,LRG,9.5,763.7,99.9,9.81,37242,23.5,8.08,
23/07/03,18:07:00,LRG,9.5,763.8,96.2,9.44,37449,23.6,8.12,
23/07/03,18:07:30,LRG,9.8,763.8,94,9.25,35526,22.3,8.14,
23/07/03,18:08:00,LRG,10.2,763.8,93.3,9.21,32465,20.2,8.15,
23/07/03,18:08:30,LRG,10.4,763.9,93.1,9.18,31615,19.7,8.14,
23/07/03,18:09:00,LRG,10.6,763.7,93.2,9.17,31242,19.4,8.14,
23/07/03,18:09:30,LRG,10,763.8,96.9,9.48,35679,22.4,8.12,
23/07/03,18:10:00,LRG,9.2,763.8,97.6,9.57,39040,24.7,8.12,
23/07/03,18:10:30,LRG,9.1,763.8,96.7,9.49,39220,24.8,8.13,
23/07/03,18:11:00,LRG,9.2,763.8,95.7,9.4,38731,24.5,8.14,
23/07/03,18:11:30,LRG,9.5,763.8,95.4,9.41,36529,23,8.15,
23/07/03,18:12:00,LRG,9.1,763.8,97.2,9.57,39025,24.7,8.13,
23/07/03,18:12:30,LRG,9.3,763.8,94.5,9.3,37694,23.8,8.15,
23/07/03,18:13:00,LRG,9.2,763.7,95.6,9.42,38374,24.2,8.14,
23/07/03,18:13:30,LRG,9.1,763.8,95.6,9.41,38980,24.7,8.14,
23/07/03,18:14:00,LRG,9,763.7,95.8,9.45,38881,24.6,8.14,
23/07/03,18:14:30,LRG,8.9,763.8,96.3,9.49,39699,25.2,8.14,
23/07/03,18:15:00,LRG,9.2,763.8,95.7,9.46,37580,23.7,8.15,
23/07/03,18:15:30,LRG,9,763.8,96.8,9.56,38647,24.4,8.14,
23/07/03,18:16:00,LRG,8.9,763.7,96.1,9.49,39176,24.8,8.15,
23/07/03,18:16:30,LRG,8.7,763.8,96,9.48,39979,25.3,8.14,
23/07/03,18:17:00,LRG,9.2,763.8,95,9.39,37507,23.6,8.16,
23/07/03,18:17:30,LRG,9.1,763.7,95.8,9.46,38043,24,8.15,
23/07/03,18:18:00,LRG,9.2,763.8,94.5,9.32,37852,23.9,8.15,
23/07/03,18:18:30,LRG,9.7,763.8,93.2,9.21,34643,21.7,8.17,
23/07/03,18:19:00,LRG,10.4,763.8,92.9,9.25,29469,18.2,8.19,
23/07/03,18:19:30,LRG,10.7,763.8,92.7,9.27,26756,16.4,8.18,
23/07/03,18:20:00,LRG,10.8,763.8,92.3,9.2,26832,16.4,8.16,
23/07/03,18:20:30,LRG,10.7,763.8,93.5,9.26,28909,17.8,8.14,
23/07/03,18:21:00,LRG,9.8,763.9,97.4,9.55,36330,22.9,8.12,
23/07/03,18:21:30,LRG,10.1,763.8,94.2,9.25,34049,21.3,8.16,
23/07/03,18:22:00,LRG,10.3,763.9,93.1,9.15,32871,20.5,8.16,
23/07/03,18:22:30,LRG,10.5,763.9,92.8,9.12,31627,19.7,8.16,
23/07/03,18:23:00,LRG,10.7,763.9,93.6,9.19,30989,19.2,8.16,
23/07/03,18:23:30,LRG,10.6,764.1,94.1,9.25,31522,19.6,8.15,
23/07/03,18:24:00,LRG,10,763.9,96.3,9.46,34681,21.7,8.14,
23/07/03,18:24:30,LRG,9.8,763.9,95.3,9.36,35692,22.4,8.15,
23/07/03,18:25:00,LRG,9.9,763.9,94.5,9.28,35206,22.1,8.16,
23/07/03,18:25:30,LRG,10,763.9,94,9.24,34474,21.6,8.16,
23/07/03,18:26:00,LRG,9.8,763.9,95.3,9.37,35551,22.3,8.15,
23/07/03,18:26:30,LRG,9.9,764,94.2,9.26,35044,22,8.17,
23/07/03,18:27:00,LRG,9.6,764,96.5,9.5,36212,22.8,8.15,
23/07/03,18:27:30,LRG,10,763.9,93.8,9.27,33168,20.7,8.18,
23/07/03,18:28:00,LRG,9.8,763.9,95.2,9.4,34723,21.8,8.15,
23/07/03,18:28:30,LRG,10.3,763.9,93,9.33,28574,17.6,8.21,
23/07/03,18:29:00,LRG,10.7,763.8,92.4,9.24,26714,16.4,8.19,
23/07/03,18:29:30,LRG,10.9,763.9,92.4,9.18,27282,16.7,8.16,
23/07/03,18:30:00,LRG,11,764,92.6,9.17,27838,17.1,8.16,
23/07/03,18:30:30,LRG,11,764,92.8,9.17,27976,17.2,8.16,
23/07/03,18:31:00,LRG,11,764,93,9.19,28038,17.2,8.16,
23/07/03,18:31:30,LRG,10.6,764.1,95.2,9.34,31820,19.8,8.14,
23/07/03,18:32:00,LRG,9.7,764.1,97.3,9.51,37104,23.4,8.13,
23/07/03,18:32:30,LRG,10,764.1,94.7,9.28,35063,22,8.16,
23/07/03,18:33:00,LRG,9.9,764,94.3,9.25,35160,22.1,8.16,
23/07/03,18:33:30,LRG,10,764.1,93.7,9.19,34926,21.9,8.16,
23/07/03,18:34:00,LRG,10.1,764.1,93.4,9.18,33956,21.2,8.16,
23/07/03,18:34:30,LRG,9.9,764.1,95.1,9.35,35096,22,8.15,
23/07/03,18:35:00,LRG,9.8,764.1,94.6,9.29,35742,22.5,8.16,
23/07/03,18:35:30,LRG,9.9,764,93.9,9.23,35116,22,8.16,
23/07/03,18:36:00,LRG,9.9,764,94.2,9.26,34900,21.9,8.16,
23/07/03,18:36:30,LRG,10,764,93.6,9.2,34501,21.6,8.16,
23/07/03,18:37:00,LRG,10.1,764,93.1,9.15,33777,21.1,8.17,
23/07/03,18:37:30,LRG,10.3,764.1,92.9,9.14,32861,20.5,8.17,
23/07/03,18:38:00,LRG,10.4,764.1,93.4,9.18,32619,20.3,8.16,
23/07/03,18:38:30,LRG,10.4,764.1,94,9.23,32588,20.3,8.16,
23/07/03,18:39:00,LRG,10.4,764,94.8,9.31,32831,20.5,8.16,
23/07/03,18:39:30,LRG,10.4,764,95.5,9.37,32737,20.4,8.16,
23/07/03,18:40:00,LRG,10.4,764.1,94.9,9.32,32630,20.3,8.16,
23/07/03,18:40:30,LRG,10.5,764.1,95.2,9.34,32560,20.3,8.16,
23/07/03,18:41:00,LRG,10.5,764,95.5,9.37,32577,20.3,8.16,
23/07/03,18:41:30,LRG,10.5,764,95.4,9.36,32537,20.3,8.16,
23/07/03,18:42:00,LRG,10.5,764,94.9,9.31,32494,20.3,8.16,
23/07/03,18:42:30,LRG,10.3,764.1,96.1,9.43,33097,20.7,8.16,
23/07/03,18:43:00,LRG,10.4,764.1,94.8,9.3,33154,20.7,8.16,
23/07/03,18:43:30,LRG,10.4,764.2,94.7,9.29,32788,20.5,8.16,
23/07/03,18:44:00,LRG,10.4,764.1,95.5,9.37,32799,20.5,8.16,
23/07/03,18:44:30,LRG,10.5,764.1,95.3,9.35,32617,20.3,8.16,
23/07/03,18:45:00,LRG,10.5,764.2,95.4,9.36,32541,20.3,8.16,
23/07/03,18:45:30,LRG,10.5,764.2,95.3,9.34,32522,20.3,8.16,
23/07/03,18:46:00,LRG,10.5,764.1,95.4,9.36,32548,20.3,8.16,
23/07/03,18:46:30,LRG,10.4,764.1,95.6,9.38,32801,20.5,8.16,
23/07/03,18:47:00,LRG,10.3,764.1,95.6,9.38,33389,20.9,8.16,
23/07/03,18:47:30,LRG,10.4,764.1,95.5,9.37,32933,20.5,8.17,
23/07/03,18:48:00,LRG,10.3,764.1,96.4,9.46,33355,20.8,8.16,
23/07/03,18:48:30,LRG,9.9,764.1,97.4,9.57,35310,22.2,8.15,
23/07/03,18:49:00,LRG,9.9,764.1,96.3,9.45,35490,22.3,8.16,
23/07/03,18:49:30,LRG,10.2,764.2,95.4,9.37,33770,21.1,8.17,
23/07/03,18:50:00,LRG,10.3,764.1,95.9,9.42,33238,20.8,8.17,
23/07/03,18:50:30,LRG,10.2,764.1,95.7,9.4,33756,21.1,8.17,
23/07/03,18:51:00,LRG,9.5,764.1,98.7,9.66,37730,23.8,8.15,
23/07/03,18:51:30,LRG,9.4,764.1,97.9,9.6,38173,24.1,8.16,
23/07/03,18:52:00,LRG,9.7,764.1,96.3,9.46,36298,22.8,8.17,
23/07/03,18:52:30,LRG,9.7,764.1,96.6,9.49,36141,22.7,8.17,
23/07/03,18:53:00,LRG,9.7,764.1,97,9.54,36344,22.9,8.16,
23/07/03,18:53:30,LRG,9.6,764.1,97.2,9.55,36847,23.2,8.16,
23/07/03,18:54:00,LRG,9.6,764,96.7,9.49,37018,23.3,8.17,
23/07/03,18:54:30,LRG,9.6,764.1,97.1,9.54,36737,23.1,8.17,
23/07/03,18:55:00,LRG,9.9,764.1,96.2,9.46,35194,22.1,8.18,
23/07/03,18:55:30,LRG,10.1,764.1,96.1,9.45,33943,21.2,8.17,
23/07/03,18:56:00,LRG,10.1,764,96.2,9.47,33661,21,8.17,
23/07/03,18:56:30,LRG,10.2,764,96,9.44,33372,20.8,8.17,
23/07/03,18:57:00,LRG,10.2,764.1,96.7,9.51,33668,21,8.17,
23/07/03,18:57:30,LRG,10.3,764.1,96.5,9.48,33355,20.8,8.17,
23/07/03,18:58:00,LRG,10.3,764.1,96.4,9.47,33213,20.7,8.17,
23/07/03,18:58:30,LRG,10.3,764.1,95.7,9.4,33226,20.7,8.17,
23/07/03,18:59:00,LRG,10.2,764.1,95.9,9.42,33519,20.9,8.17,
23/07/03,18:59:30,LRG,10.1,764.1,96.4,9.48,33931,21.2,8.17,
23/07/03,19:00:00,LRG,10,764.1,96.6,9.5,34434,21.6,8.17,
23/07/03,19:00:30,LRG,9.9,764.1,96.9,9.54,34931,21.9,8.17,
23/07/03,19:01:00,LRG,9.8,764.1,97,9.54,35308,22.2,8.17,
23/07/03,19:01:30,LRG,9.8,764.1,96.8,9.52,35604,22.4,8.17,
23/07/03,19:02:00,LRG,9.7,764.1,97,9.54,35794,22.5,8.17,
23/07/03,19:02:30,LRG,9.7,764.1,96.8,9.52,35969,22.6,8.17,
23/07/03,19:03:00,LRG,9.7,764.1,95.9,9.42,36212,22.8,8.17,
23/07/03,19:03:30,LRG,9.7,764.1,96.2,9.46,36083,22.7,8.17,
23/07/03,19:04:00,LRG,9.7,764,95.9,9.43,36025,22.6,8.17,
23/07/03,19:04:30,LRG,9.7,764.1,95.8,9.43,36046,22.7,8.17,
23/07/03,19:05:00,LRG,9.6,764.1,95.8,9.43,36071,22.7,8.17,
23/07/03,19:05:30,LRG,9.6,764,95.9,9.44,36088,22.7,8.17,
23/07/03,19:06:00,LRG,9.6,764,96.6,9.52,36062,22.7,8.17,
23/07/03,19:06:30,LRG,9.7,764,96.1,9.46,35513,22.3,8.17,
23/07/03,19:07:00,LRG,9.8,764,95.2,9.37,35344,22.2,8.17,
23/07/03,19:07:30,LRG,9.8,764,95.9,9.45,35028,22,8.17,
23/07/03,19:08:00,LRG,9.8,764.1,95.8,9.44,35196,22.1,8.17,
23/07/03,19:08:30,LRG,9.9,764,95.2,9.37,34770,21.8,8.17,
23/07/03,19:09:00,LRG,10.1,764.1,94.2,9.27,33734,21.1,8.18,
23/07/03,19:09:30,LRG,10.3,764,94.4,9.27,33172,20.7,8.17,
23/07/03,19:10:00,LRG,10.2,764,94.3,9.27,33563,21,8.17,
23/07/03,19:10:30,LRG,10.3,764.1,93.3,9.17,32792,20.5,8.18,
23/07/03,19:11:00,LRG,10.5,764,92.9,9.16,31350,19.5,8.18,
23/07/03,19:11:30,LRG,10.7,764,93,9.2,29394,18.2,8.19,
23/07/03,19:12:00,LRG,10.8,764.1,93.2,9.22,28650,17.7,8.18,
23/07/03,19:12:30,LRG,10.9,764,93.6,9.26,28482,17.5,8.18,
23/07/03,19:13:00,LRG,10.9,764,93.6,9.31,27139,16.6,8.19,
23/07/03,19:13:30,LRG,11,764,94.1,9.44,24790,15.1,8.2,
23/07/03,19:14:00,LRG,11,764,93.7,9.45,23059,13.9,8.19,
23/07/03,19:14:30,LRG,11.1,764,93.6,9.44,22768,13.8,8.17,
23/07/03,19:15:00,LRG,11.1,764.1,93.8,9.41,24076,14.6,8.15,
23/07/03,19:15:30,LRG,11,764,94.4,9.4,26239,16,8.14,
23/07/03,19:16:00,LRG,11,764,94.9,9.4,27613,17,8.14,
23/07/03,19:16:30,LRG,10.4,764.1,96.8,9.45,33924,21.2,8.13,
23/07/03,19:17:00,LRG,9.8,764,96.6,9.43,37131,23.4,8.14,
23/07/03,19:17:30,LRG,9.9,764,95.1,9.3,36347,22.9,8.16,
23/07/03,19:18:00,LRG,9.7,764,96.3,9.42,37177,23.4,8.16,
23/07/03,19:18:30,LRG,9.7,763.9,95.3,9.32,37010,23.3,8.16,
23/07/03,19:19:00,LRG,9.8,764,95.5,9.34,36700,23.1,8.16,
23/07/03,19:19:30,LRG,9.9,763.9,95.4,9.34,35963,22.6,8.16,
23/07/03,19:20:00,LRG,10,763.9,94.4,9.25,35322,22.2,8.16,
23/07/03,19:20:30,LRG,10,763.9,95.3,9.34,35123,22,8.16,
23/07/03,19:21:00,LRG,10.1,763.9,94.5,9.26,34649,21.7,8.16,
23/07/03,19:21:30,LRG,10.2,764,94.5,9.26,34109,21.3,8.16,
23/07/03,19:22:00,LRG,10.3,763.9,94.3,9.24,33825,21.2,8.16,
23/07/03,19:22:30,LRG,10,763.9,96.4,9.44,35191,22.1,8.15,
23/07/03,19:23:00,LRG,9.7,763.9,96.7,9.47,36778,23.2,8.15,
23/07/03,19:23:30,LRG,9.3,763.9,97.3,9.53,38602,24.4,8.15,
23/07/03,19:24:00,LRG,9.7,763.9,96.6,9.49,36209,22.8,8.19,
23/07/03,19:24:30,LRG,10.2,764,94.6,9.36,32137,20,8.18,
23/07/03,19:25:00,LRG,10.3,763.9,94.6,9.31,32501,20.3,8.17,
23/07/03,19:25:30,LRG,10.4,763.9,94.2,9.28,31760,19.8,8.17,
23/07/03,19:26:00,LRG,10.5,764,94.7,9.34,31413,19.5,8.16,
23/07/03,19:26:30,LRG,9.7,763.9,98.4,9.64,37072,23.4,8.14,
23/07/03,19:27:00,LRG,9.8,763.9,95.6,9.37,36100,22.7,8.18,
23/07/03,19:27:30,LRG,10.1,764,94.8,9.34,33288,20.8,8.18,
23/07/03,19:28:00,LRG,10.3,763.9,94.8,9.36,32128,20,8.18,
23/07/03,19:28:30,LRG,10.1,764,96.9,9.57,32830,20.5,8.17,
23/07/03,19:29:00,LRG,10.1,763.9,95,9.43,31787,19.8,8.2,
23/07/03,19:29:30,LRG,9.7,764,98.1,9.67,35785,22.5,8.16,
23/07/03,19:30:00,LRG,9.5,764,97,9.54,37140,23.4,8.16,
23/07/03,19:30:30,LRG,9.5,763.9,96.2,9.46,37278,23.5,8.18,
23/07/03,19:31:00,LRG,9.4,764,97.2,9.59,36679,23.1,8.17,
23/07/03,19:31:30,LRG,9.2,764,97.2,9.56,38220,24.1,8.16,
23/07/03,19:32:00,LRG,9.1,764.1,97.8,9.61,38956,24.7,8.16,
23/07/03,19:32:30,LRG,8.8,764,98.5,9.68,40483,25.7,8.16,
23/07/03,19:33:00,LRG,8.8,764,97.4,9.57,40752,25.9,8.16,
23/07/03,19:33:30,LRG,9.1,764.1,95.4,9.38,39474,25,8.17,
23/07/03,19:34:00,LRG,9.5,764,95.5,9.39,37233,23.5,8.17,
23/07/03,19:34:30,LRG,9.7,764,95.2,9.35,35856,22.5,8.18,
23/07/03,19:35:00,LRG,9.9,763.9,95.5,9.41,34345,21.5,8.18,
23/07/03,19:35:30,LRG,10.3,763.9,95.3,9.47,30533,18.9,8.2,
23/07/03,19:36:00,LRG,10.7,764,94.5,9.47,26789,16.4,8.2,
